,hrefs
462,http://ufcstats.com/fighter-details/880c6b788266a3ef
463,http://ufcstats.com/fighter-details/c6aee362c7a7d482
464,http://ufcstats.com/fighter-details/d024ed963e8bf7ea
465,http://ufcstats.com/fighter-details/d31cbcdd7d69536d
466,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b
467,http://ufcstats.com/fighter-details/3236bf606fe9fa5b
468,http://ufcstats.com/fighter-details/d74cba8566291bfa
469,http://ufcstats.com/fighter-details/d1dcd4e96464a53d
470,http://ufcstats.com/fighter-details/5f8e00c27b7e7410
471,http://ufcstats.com/fighter-details/f14f644d41ade29f
472,http://ufcstats.com/fighter-details/2f3f12002564bb55
473,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69
474,http://ufcstats.com/fighter-details/b1a3e0aca758b322
475,http://ufcstats.com/fighter-details/01f022fa494188e2
476,http://ufcstats.com/fighter-details/3b17353b8002c7d0
477,http://ufcstats.com/fighter-details/0c25d0a5e8cdbf19
478,http://ufcstats.com/fighter-details/231926533134ec1f
479,http://ufcstats.com/fighter-details/6bbb8dc6e128779e
480,http://ufcstats.com/fighter-details/3feed7d02711d8b7
481,http://ufcstats.com/fighter-details/b9437600497350f3
482,http://ufcstats.com/fighter-details/8eb046f83e82bf26
483,http://ufcstats.com/fighter-details/dcdc4503b9d49977
484,http://ufcstats.com/fighter-details/b98209144b63ae26
485,http://ufcstats.com/fighter-details/a72d260b436924c4
486,http://ufcstats.com/fighter-details/cc8c623cca88f54f
487,http://ufcstats.com/fighter-details/f0abbb6f3444dae7
488,http://ufcstats.com/fighter-details/476fe566d2df676e
489,http://ufcstats.com/fighter-details/c0342805a1948cbb
490,http://ufcstats.com/fighter-details/9900ab86a4c458bd
491,http://ufcstats.com/fighter-details/6e9af164ab91a229
492,http://ufcstats.com/fighter-details/2296125b6c362355
493,http://ufcstats.com/fighter-details/98d961097baaf308
494,http://ufcstats.com/fighter-details/6da99156486ed6c2
495,http://ufcstats.com/fighter-details/dadd80ef954e54ed
496,http://ufcstats.com/fighter-details/69f01b25dfabaf6b
497,http://ufcstats.com/fighter-details/4c805f5f58a75df0
498,http://ufcstats.com/fighter-details/a6d8bfe9e0c8153b
499,http://ufcstats.com/fighter-details/23024fdfc966410a
500,http://ufcstats.com/fighter-details/1e092415a7eeaf65
501,http://ufcstats.com/fighter-details/4f140403000158b5
502,http://ufcstats.com/fighter-details/2213330f082f82d5
503,http://ufcstats.com/fighter-details/2c64c035485906aa
504,http://ufcstats.com/fighter-details/8fc30d8cebb17116
505,http://ufcstats.com/fighter-details/f0c779dc2ca3816c
506,http://ufcstats.com/fighter-details/132505067f08c54d
507,http://ufcstats.com/fighter-details/3033c1c080672475
508,http://ufcstats.com/fighter-details/85d905f7c4f5a1af
509,http://ufcstats.com/fighter-details/51b1ca2a4b064101
510,http://ufcstats.com/fighter-details/f273f1b8df04c8a1
511,http://ufcstats.com/fighter-details/30e39145fec48d25
512,http://ufcstats.com/fighter-details/3fed746acfd026dd
513,http://ufcstats.com/fighter-details/e2d5072048b825b1
514,http://ufcstats.com/fighter-details/6b8fd98eb52363d1
515,http://ufcstats.com/fighter-details/f941505e35fb1eae
516,http://ufcstats.com/fighter-details/0b362247806341e5
517,http://ufcstats.com/fighter-details/4959f10a62f3fec3
518,http://ufcstats.com/fighter-details/c4d039123e62f6a9
519,http://ufcstats.com/fighter-details/76ee3d666c648f6b
520,http://ufcstats.com/fighter-details/43612456979e5d5e
521,http://ufcstats.com/fighter-details/87f0b37f153cf497
522,http://ufcstats.com/fighter-details/7cdd3e5d3aa9cb39
523,http://ufcstats.com/fighter-details/ce7871949b0ed2bf
524,http://ufcstats.com/fighter-details/7aa3d6964eff4877
525,http://ufcstats.com/fighter-details/ed2a8cc402173781
526,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac
527,http://ufcstats.com/fighter-details/90d28fee0af74f2d
528,http://ufcstats.com/fighter-details/800feaa25700a85f
529,http://ufcstats.com/fighter-details/12f91bfa8f1f723b
530,http://ufcstats.com/fighter-details/b7dc25ee40ee8334
531,http://ufcstats.com/fighter-details/53d471e9bf5f2fc8
532,http://ufcstats.com/fighter-details/98215d037be5bcb7
533,http://ufcstats.com/fighter-details/dfb965c9824425db
534,http://ufcstats.com/fighter-details/764342d39cdaa54a
535,http://ufcstats.com/fighter-details/7abe471b61725980
536,http://ufcstats.com/fighter-details/6c2030e0a143a94b
537,http://ufcstats.com/fighter-details/1999ffb5cebc314f
538,http://ufcstats.com/fighter-details/4a99978a0366bb29
539,http://ufcstats.com/fighter-details/f5585e675af7afd4
540,http://ufcstats.com/fighter-details/d060014a5a039829
541,http://ufcstats.com/fighter-details/784285b7ae7dd85f
542,http://ufcstats.com/fighter-details/31bbd46d57dfbcb7
543,http://ufcstats.com/fighter-details/db6d5f691aea3fd3
544,http://ufcstats.com/fighter-details/aa8dc72b3a1f761c
545,http://ufcstats.com/fighter-details/901cddcbfa079097
546,http://ufcstats.com/fighter-details/c2a670b22d2e196f
547,http://ufcstats.com/fighter-details/32be4b7f7de1c905
548,http://ufcstats.com/fighter-details/2a7afe14b3a0a058
549,http://ufcstats.com/fighter-details/760a55d5b6098cbe
550,http://ufcstats.com/fighter-details/23fbe02caabcd214
551,http://ufcstats.com/fighter-details/24b033b3daf1c9df
552,http://ufcstats.com/fighter-details/d05412b513b19621
553,http://ufcstats.com/fighter-details/13a0275fa13c4d26
554,http://ufcstats.com/fighter-details/03da33a102d9a45f
555,http://ufcstats.com/fighter-details/23100e8f71f25a4a
556,http://ufcstats.com/fighter-details/6750e338922a099d
557,http://ufcstats.com/fighter-details/f1f9e48a0d150757
558,http://ufcstats.com/fighter-details/83b8fe74224dd642
559,http://ufcstats.com/fighter-details/bd81a97864acf098
560,http://ufcstats.com/fighter-details/44f9c777fed7ca03
561,http://ufcstats.com/fighter-details/899eaba48fa864a6
562,http://ufcstats.com/fighter-details/155a02a8b4311057
563,http://ufcstats.com/fighter-details/5ef0088c1b19beeb
564,http://ufcstats.com/fighter-details/e5512a6aed150d8f
565,http://ufcstats.com/fighter-details/f6a7b02c42e9fc5b
566,http://ufcstats.com/fighter-details/99a86b134dccc166
567,http://ufcstats.com/fighter-details/b2e3aca4cd363477
568,http://ufcstats.com/fighter-details/cbd022eaf2ac546a
569,http://ufcstats.com/fighter-details/08a7080ff5904661
570,http://ufcstats.com/fighter-details/f59a6de8a5dfe297
571,http://ufcstats.com/fighter-details/52e76bb4b3e852f3
572,http://ufcstats.com/fighter-details/be68b375707dcb85
573,http://ufcstats.com/fighter-details/3591d0d5d382a381
574,http://ufcstats.com/fighter-details/51a0c09cbe9b8472
575,http://ufcstats.com/fighter-details/1c86754617d9813a
576,http://ufcstats.com/fighter-details/c0d5c0c95c59050b
577,http://ufcstats.com/fighter-details/528b071cf3da7c56
578,http://ufcstats.com/fighter-details/b80ea4880f25c187
579,http://ufcstats.com/fighter-details/89ed44801968b8e3
580,http://ufcstats.com/fighter-details/9346efb4bbaedd08
581,http://ufcstats.com/fighter-details/064b7dc68d786254
582,http://ufcstats.com/fighter-details/572a89dbe1f76761
583,http://ufcstats.com/fighter-details/0d49ddc07bd8c747
584,http://ufcstats.com/fighter-details/1e3302f9ab6f549a
585,http://ufcstats.com/fighter-details/7b6e40a73b567072
586,http://ufcstats.com/fighter-details/456c02115efc4a01
587,http://ufcstats.com/fighter-details/fef3d17e27e916e7
588,http://ufcstats.com/fighter-details/620d8710e89cfeae
589,http://ufcstats.com/fighter-details/68dd7b3783c19f9c
590,http://ufcstats.com/fighter-details/1f4b04a926ef1287
591,http://ufcstats.com/fighter-details/8d9586726252dbf7
592,http://ufcstats.com/fighter-details/5f179af5fffeb9f6
593,http://ufcstats.com/fighter-details/3993f7dcb7caf42a
594,http://ufcstats.com/fighter-details/ec7ac09293d26c05
595,http://ufcstats.com/fighter-details/31c01fbc2586a5eb
596,http://ufcstats.com/fighter-details/2b1c6f28039efe36
597,http://ufcstats.com/fighter-details/5fa2974cbd18e05c
598,http://ufcstats.com/fighter-details/a0a69dc9914ef6e1
599,http://ufcstats.com/fighter-details/31ceaf0e670c1578
600,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf
601,http://ufcstats.com/fighter-details/feeae92f951f49a9
602,http://ufcstats.com/fighter-details/e680418329c84ec4
603,http://ufcstats.com/fighter-details/6ca68b636fbc1f18
604,http://ufcstats.com/fighter-details/f8fe2053d73d7bcf
605,http://ufcstats.com/fighter-details/68d76fd9ecf7431d
606,http://ufcstats.com/fighter-details/2a74bbba57058f12
607,http://ufcstats.com/fighter-details/5c1ca0c72b599a3c
608,http://ufcstats.com/fighter-details/0e21976afc92e4d1
609,http://ufcstats.com/fighter-details/3e61082025db8137
610,http://ufcstats.com/fighter-details/056c493bbd76a918
611,http://ufcstats.com/fighter-details/b27b8881d7444114
612,http://ufcstats.com/fighter-details/1d00756835ca67c9
613,http://ufcstats.com/fighter-details/fdf59144e535bc38
614,http://ufcstats.com/fighter-details/9ccf8371fd80d45d
615,http://ufcstats.com/fighter-details/7342fcc41a4817fa
616,http://ufcstats.com/fighter-details/26b63bc5c0c1f65d
617,http://ufcstats.com/fighter-details/4b93a88f3b1de35b
618,http://ufcstats.com/fighter-details/8788beb528894f33
619,http://ufcstats.com/fighter-details/19ffeb5e3fffd6d5
620,http://ufcstats.com/fighter-details/32a4f1235f0dad73
621,http://ufcstats.com/fighter-details/b406da701c479076
622,http://ufcstats.com/fighter-details/84e8920e59ff14a7
623,http://ufcstats.com/fighter-details/0de720c0f1d4ab9c
624,http://ufcstats.com/fighter-details/9c5f7d5c6d084b35
625,http://ufcstats.com/fighter-details/d8d7b24d276c8cb0
626,http://ufcstats.com/fighter-details/78a68f1dade6aaf7
627,http://ufcstats.com/fighter-details/c713a845360d604b
628,http://ufcstats.com/fighter-details/79a193111e3bc99b
629,http://ufcstats.com/fighter-details/9cdd2da1a9104a0b
630,http://ufcstats.com/fighter-details/c58f51dedb310998
631,http://ufcstats.com/fighter-details/9560ff14eb3129f7
632,http://ufcstats.com/fighter-details/767755fd74662dbf
633,http://ufcstats.com/fighter-details/9f7787e56a6bc0f4
634,http://ufcstats.com/fighter-details/371a1c91b24dec2b
635,http://ufcstats.com/fighter-details/2c104b7e59a72629
636,http://ufcstats.com/fighter-details/e93b04e308913c2e
637,http://ufcstats.com/fighter-details/a68575214ecad140
638,http://ufcstats.com/fighter-details/03c9994c5b8958ec
639,http://ufcstats.com/fighter-details/55a7b2d4e54ffac9
640,http://ufcstats.com/fighter-details/e872e9a9a902c045
641,http://ufcstats.com/fighter-details/db5dc7cb80d7d418
642,http://ufcstats.com/fighter-details/2d447cc91bdaa545
643,http://ufcstats.com/fighter-details/b369533a577fa97c
644,http://ufcstats.com/fighter-details/4f11e9ce318ffbcb
645,http://ufcstats.com/fighter-details/d4a12dfa4067742f
646,http://ufcstats.com/fighter-details/f197ce0cbe69996d
647,http://ufcstats.com/fighter-details/eaebaa6801338ea1
648,http://ufcstats.com/fighter-details/51b0bb73a1da34bc
649,http://ufcstats.com/fighter-details/2244d9a2b64b8c3b
650,http://ufcstats.com/fighter-details/4e5bbc4566049cbf
651,http://ufcstats.com/fighter-details/3f3550bf126a5721
652,http://ufcstats.com/fighter-details/67f272324a030d00
653,http://ufcstats.com/fighter-details/42611508ba8c3298
654,http://ufcstats.com/fighter-details/1c2f2571b18791b6
655,http://ufcstats.com/fighter-details/6776260cb0aef647
656,http://ufcstats.com/fighter-details/69108cb8b32efe04
657,http://ufcstats.com/fighter-details/8a64b3f87ad29d1e
658,http://ufcstats.com/fighter-details/dd4c16777fb2ccf9
659,http://ufcstats.com/fighter-details/cc7040fe76f0ef91
660,http://ufcstats.com/fighter-details/6c8072b61c276e67
661,http://ufcstats.com/fighter-details/a77c71a574132188
662,http://ufcstats.com/fighter-details/c76ec2bc3a57666a
663,http://ufcstats.com/fighter-details/7d21de9c6d7c98b2
664,http://ufcstats.com/fighter-details/e5ecaf884b6da2bc
665,http://ufcstats.com/fighter-details/8e32bfcff3ec1717
666,http://ufcstats.com/fighter-details/48e96d9cea6d4ab0
667,http://ufcstats.com/fighter-details/3138fab619faf4d1
668,http://ufcstats.com/fighter-details/dc6d8256ee3dfba5
669,http://ufcstats.com/fighter-details/6dbb1107de9a4a08
670,http://ufcstats.com/fighter-details/8fa7e0bc052185ce
671,http://ufcstats.com/fighter-details/0b77a05bcbd2de74
672,http://ufcstats.com/fighter-details/e90d9d0681270953
673,http://ufcstats.com/fighter-details/8b260672a21d1fd6
674,http://ufcstats.com/fighter-details/a0c29b13f7a5df32
675,http://ufcstats.com/fighter-details/dbac0a413af64bbe
676,http://ufcstats.com/fighter-details/2eab7a6c8b0ed8cc
677,http://ufcstats.com/fighter-details/1174782eacde9b0c
678,http://ufcstats.com/fighter-details/cecd72feb0d640e3
679,http://ufcstats.com/fighter-details/987b80f57190d6d0
680,http://ufcstats.com/fighter-details/21b8a0f5c231096f
681,http://ufcstats.com/fighter-details/ffb20ae0db47ebe6
682,http://ufcstats.com/fighter-details/cc900c6a71ed23f3
683,http://ufcstats.com/fighter-details/6b64db453edf4c50
684,http://ufcstats.com/fighter-details/92fa1401b7927da3
685,http://ufcstats.com/fighter-details/9123c54d0a2b72dd
686,http://ufcstats.com/fighter-details/a85998eb79650b2c
687,http://ufcstats.com/fighter-details/f9f07bb5a43535ed
688,http://ufcstats.com/fighter-details/41e77dc504a192c6
689,http://ufcstats.com/fighter-details/1235b31de15d0c6e
690,http://ufcstats.com/fighter-details/2ebfbe72ed703925
691,http://ufcstats.com/fighter-details/d450769115a193c2
692,http://ufcstats.com/fighter-details/18f5669a92e99d92
693,http://ufcstats.com/fighter-details/06d4eb8123087123
694,http://ufcstats.com/fighter-details/1c061eb6e29eaa0a
695,http://ufcstats.com/fighter-details/3ab0df1ddd5f1dc2
696,http://ufcstats.com/fighter-details/e6daf9cdbf0da889
697,http://ufcstats.com/fighter-details/fa238ecfd048f7d8
698,http://ufcstats.com/fighter-details/5efaaf313b652dd7
699,http://ufcstats.com/fighter-details/88ffe9745e218dd8
700,http://ufcstats.com/fighter-details/78bd6940d093fd33
701,http://ufcstats.com/fighter-details/1b51895e5572cfda
702,http://ufcstats.com/fighter-details/d4a31850a7457f1b
703,http://ufcstats.com/fighter-details/ce47f49e5c386a9c
704,http://ufcstats.com/fighter-details/8c8c92a12621d7e0
705,http://ufcstats.com/fighter-details/3aa794cbe1e3484b
706,http://ufcstats.com/fighter-details/2b91eff985b532cd
707,http://ufcstats.com/fighter-details/3f52ce18fb98008f
708,http://ufcstats.com/fighter-details/1f9344211ca7fd60
709,http://ufcstats.com/fighter-details/d967f0128c323de6
710,http://ufcstats.com/fighter-details/fe67cd6423f7a8ad
711,http://ufcstats.com/fighter-details/7cb0946d51b8cde7
712,http://ufcstats.com/fighter-details/673ea7dcc786b1b3
713,http://ufcstats.com/fighter-details/4e9fb05d7e5e61b8
714,http://ufcstats.com/fighter-details/68d4a891e5cf2029
715,http://ufcstats.com/fighter-details/1267b631db78665a
716,http://ufcstats.com/fighter-details/afe8d5b39ff7fca2
717,http://ufcstats.com/fighter-details/2c010b26a3306969
718,http://ufcstats.com/fighter-details/d150c6fbdb7687f4
719,http://ufcstats.com/fighter-details/222d6b547de2e035
720,http://ufcstats.com/fighter-details/28877eddb1c0b967
721,http://ufcstats.com/fighter-details/2e5c2aa8e4ab9d82
722,http://ufcstats.com/fighter-details/325ad0dd9126d3df
723,http://ufcstats.com/fighter-details/f584a6e0b5b74604
724,http://ufcstats.com/fighter-details/9fa3bd637edd9aa2
725,http://ufcstats.com/fighter-details/3ec1e4ba98c9c85a
726,http://ufcstats.com/fighter-details/8112c9a23dccc759
727,http://ufcstats.com/fighter-details/d1528ac5675558b1
728,http://ufcstats.com/fighter-details/79ab17db3b40831a
729,http://ufcstats.com/fighter-details/0aa92558424ced9e
730,http://ufcstats.com/fighter-details/84c43f0d25f15b0b
731,http://ufcstats.com/fighter-details/46fd223e3ced39b3
732,http://ufcstats.com/fighter-details/400c7b43c86d27d3
733,http://ufcstats.com/fighter-details/dc9572dd6ec74859
734,http://ufcstats.com/fighter-details/c9bbf1a0285a8076
735,http://ufcstats.com/fighter-details/15ec018d144710db
736,http://ufcstats.com/fighter-details/8a70ceb3edbe757b
737,http://ufcstats.com/fighter-details/eabf206b162b3b83
738,http://ufcstats.com/fighter-details/480b702debcb5433
739,http://ufcstats.com/fighter-details/25433871e4eee0f4
740,http://ufcstats.com/fighter-details/89b8d1bf1ff09d1d
741,http://ufcstats.com/fighter-details/ed73c85164a5f5a4
742,http://ufcstats.com/fighter-details/15dedd05f8bcb475
743,http://ufcstats.com/fighter-details/8944a0f9b2f0ce6d
744,http://ufcstats.com/fighter-details/35b3772629e27a49
745,http://ufcstats.com/fighter-details/923767209632e08a
746,http://ufcstats.com/fighter-details/98601a40e9d96047
747,http://ufcstats.com/fighter-details/a9d6e047ce48ab63
748,http://ufcstats.com/fighter-details/5f99b2bafb10305f
749,http://ufcstats.com/fighter-details/22ee260735da0d58
750,http://ufcstats.com/fighter-details/70e1f8a821b72c8b
751,http://ufcstats.com/fighter-details/6aa1cbc1466e9a0b
752,http://ufcstats.com/fighter-details/10f3ba6cd2f44a97
753,http://ufcstats.com/fighter-details/003d82fa384ca1d0
754,http://ufcstats.com/fighter-details/683ea28a198936fe
755,http://ufcstats.com/fighter-details/6751eacd16bd59bc
756,http://ufcstats.com/fighter-details/e59b13321562eed3
757,http://ufcstats.com/fighter-details/2f8f3c69522db931
758,http://ufcstats.com/fighter-details/4ba8d454f762005d
759,http://ufcstats.com/fighter-details/05e4be525cb3578c
760,http://ufcstats.com/fighter-details/e51e5cb722bd47a8
761,http://ufcstats.com/fighter-details/93ce4ac89e3d7652
762,http://ufcstats.com/fighter-details/46a17755f80f63e8
763,http://ufcstats.com/fighter-details/305bde44ff664788
764,http://ufcstats.com/fighter-details/46f11d15c0134fe3
765,http://ufcstats.com/fighter-details/a8ea84cbe1655f0a
766,http://ufcstats.com/fighter-details/05b43e0ead3df345
767,http://ufcstats.com/fighter-details/d8291d0dd63da29c
768,http://ufcstats.com/fighter-details/5442f1bc4b47eaf3
769,http://ufcstats.com/fighter-details/cd13728ae1151f46
770,http://ufcstats.com/fighter-details/44a94bbde42246e4
771,http://ufcstats.com/fighter-details/ac45450f75d14f16
772,http://ufcstats.com/fighter-details/3b6d84343579fd33
773,http://ufcstats.com/fighter-details/b0bd0c5425668b8f
774,http://ufcstats.com/fighter-details/c3ded6f7155f9ea4
775,http://ufcstats.com/fighter-details/1f8cd7634e8286ff
776,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8
777,http://ufcstats.com/fighter-details/23725c826c481e7f
778,http://ufcstats.com/fighter-details/ddbd0d6259ce57cc
779,http://ufcstats.com/fighter-details/6cd3dfc54f01287f
780,http://ufcstats.com/fighter-details/e50cd77732d39967
781,http://ufcstats.com/fighter-details/6e9b5c74c0860deb
782,http://ufcstats.com/fighter-details/acd870570949d8a2
